,2014-05-07,2014-05-11,2014-07-26
00:14:31,201.804822043628,204.27210103329506,218.45924225028702
00:14:32,201.74426605504587,204.03784403669724,218.4380733944954
00:14:33,201.73654066437572,203.8041237113402,218.40893470790377
00:14:34,201.71853546910756,203.57093821510298,218.36155606407323
00:14:35,201.69257142857143,203.384,218.31428571428572
00:14:36,201.66666666666666,203.32876712328766,218.28196347031962
00:14:37,201.6431014823261,203.25883694412772,218.24743443557583
00:14:38,201.62072892938497,203.18906605922552,218.22095671981776
00:14:39,201.60295790671216,203.06712172923778,218.1899886234357
00:14:40,201.5772727272727,202.9568181818182,218.16136363636363
00:14:41,201.5539160045403,202.88422247446084,218.12485811577753
00:14:42,201.5362811791383,202.69274376417235,218.09637188208617
00:14:43,201.52321630804076,202.62174405436014,218.06795016987542
00:14:44,201.5056561085973,202.56334841628959,218.05203619909503
00:14:45,201.48022598870057,202.5728813559322,218.03954802259886
00:14:46,201.4492099322799,202.6139954853273,218.02595936794583
00:14:47,201.423900789177,202.57046223224353,217.98196166854567
00:14:48,201.41103603603602,202.51576576576576,217.9346846846847
00:14:49,201.42744656917884,202.5050618672666,217.86164229471316
00:14:50,201.43820224719101,202.46629213483146,217.76292134831462
00:14:51,201.42087542087543,202.44556677890012,217.66442199775534
00:14:52,201.3957399103139,202.42713004484304,217.55941704035874
00:14:53,201.36618141097424,202.41433370660695,217.46360582306832
00:14:54,201.3199105145414,202.41946308724832,217.36800894854585
00:14:55,201.26256983240222,202.43687150837988,217.31843575418995
00:14:56,201.21540178571428,202.4140625,217.26674107142858
00:14:57,201.14269788182833,202.40022296544035,217.21516164994426
00:14:58,201.06458797327394,202.39086859688197,217.1347438752784
00:14:59,200.97219132369298,202.37708565072302,217.0111234705228
00:15:00,200.89666666666668,202.3488888888889,216.86444444444444
00:15:01,200.85127635960043,202.322974472808,216.71587125416204
00:15:02,200.8059866962306,202.30044345898006,216.56430155210643
00:15:03,200.73975636766335,202.25581395348837,216.40974529346622
00:15:04,200.6946902654867,202.21238938053096,216.2632743362832
00:15:05,200.64530386740333,202.21436464088399,216.11602209944752
00:15:06,200.69094922737307,202.21523178807948,215.96578366445917
00:15:07,200.70893054024256,202.22932745314222,215.81256890848954
00:15:08,200.715859030837,202.23127753303964,215.65198237885463
00:15:09,200.73047304730474,202.2233223322332,215.4928492849285
00:15:10,200.74505494505493,202.24725274725276,215.37032967032968
00:15:11,200.76180021953897,202.24917672886937,215.2502744237102
00:15:12,200.74561403508773,202.24671052631578,215.13377192982455
00:15:13,200.72836801752464,202.22672508214677,215.03395399780942
00:15:14,200.70459518599563,202.19584245076587,214.9507658643326
00:15:15,200.66010928961748,202.16502732240437,214.87322404371585
00:15:16,200.58406113537117,202.17794759825327,214.81004366812226
00:15:17,200.41657579062158,202.1701199563795,214.76772082878952
00:15:18,200.2363834422658,202.14270152505446,214.74291938997823
00:15:19,200.07181719260066,202.10990206746465,214.72252448313384
00:15:20,199.96304347826086,202.07391304347826,214.69347826086957
00:15:21,199.8555917480999,202.04777415852334,214.66232356134637
00:15:22,199.736442516269,202.0238611713666,214.63882863340564
00:15:23,199.62513542795233,201.98699891657637,214.61430119176597
00:15:24,199.6439393939394,201.96645021645023,214.57359307359306
00:15:25,199.75135135135136,201.93405405405406,214.53405405405405
00:15:26,199.8682505399568,201.88984881209504,214.4924406047516
00:15:27,199.99137001078748,201.89104638619202,214.44768069039912
00:15:28,200.08512931034483,201.85344827586206,214.39870689655172
00:15:29,200.19698600645856,201.7631862217438,214.35199138858988
00:15:30,200.28817204301075,201.66129032258064,214.31182795698925
00:15:31,200.39957035445758,201.56283566058002,214.28893662728248
00:15:32,200.48819742489272,201.38304721030042,214.2725321888412
00:15:33,200.5584137191854,201.16720257234726,214.2411575562701
00:15:34,200.6509635974304,200.95182012847965,214.2098501070664
00:15:35,200.74438502673797,200.73689839572194,214.18823529411765
00:15:36,200.81623931623932,200.52243589743588,214.16666666666666
00:15:37,200.88687299893277,200.30843116328708,214.16221985058698
00:15:38,200.98507462686567,200.10767590618337,214.1631130063966
00:15:39,201.08839190628328,199.93077742279021,214.16719914802982
00:15:40,201.15106382978723,199.71808510638297,214.14361702127658
00:15:41,201.24548352816154,199.5058448459086,214.10626992561106
00:15:42,201.343949044586,199.2940552016985,214.06581740976645
00:15:43,201.38600212089077,199.08271474019088,214.00742311770944
00:15:44,201.42161016949152,198.8718220338983,213.96186440677965
00:15:45,201.43386243386243,198.66137566137567,213.91746031746032
00:15:46,201.45031712473573,198.48097251585622,213.89323467230443
00:15:47,201.4635691657867,198.32946145723338,213.86589229144667
00:15:48,201.47995780590716,198.23206751054852,213.83755274261603
00:15:49,201.5026343519494,198.14752370916756,213.7976817702845
00:15:50,201.56947368421052,198.05894736842106,213.72105263157894
00:15:51,201.63196635120926,197.96319663512094,213.6298633017876
00:15:52,201.73529411764707,197.87079831932772,213.53991596638656
00:15:53,201.81951731374608,197.7691500524659,213.44281217208814
00:15:54,201.8763102725367,197.64150943396226,213.3490566037736
00:15:55,201.9759162303665,197.49947643979058,213.25340314136125
00:15:56,202.07008368200837,197.36820083682008,213.1558577405858
00:15:57,202.1253918495298,197.32706374085686,213.0909090909091
00:15:58,202.19937369519832,197.3079331941545,213.02609603340292
00:15:59,202.29092805005214,197.281543274244,212.96976016684047
00:16:00,202.35625,197.25104166666668,212.88229166666667
00:16:01,202.41415192507804,197.25806451612902,212.7825182101977
00:16:02,202.49688149688149,197.27027027027026,212.67359667359668
00:16:03,202.57840083073728,197.26583592938732,212.56905503634476
00:16:04,202.64522821576764,197.3174273858921,212.4875518672199
00:16:05,202.7077720207254,197.3564766839378,212.4124352331606
00:16:06,202.79192546583852,197.40579710144928,212.33747412008282
00:16:07,202.85211995863494,197.45811789038262,212.2699069286453
00:16:08,202.8956611570248,197.4845041322314,212.19834710743802
00:16:09,202.94736842105263,197.53250773993807,212.13209494324045
00:16:10,202.9876288659794,197.57319587628865,212.07319587628865
00:16:11,203.0205973223481,197.58908341915551,212.0020597322348
00:16:12,203.0185185185185,197.64711934156378,211.90637860082305
00:16:13,203.0452209660843,197.69886947584789,211.8098663926002
00:16:14,203.05646817248459,197.72484599589322,211.71457905544148
00:16:15,203.0574358974359,197.75179487179489,211.64923076923077
00:16:16,203.03995901639345,197.79508196721312,211.62704918032787
00:16:17,203.1023541453429,197.84646878198566,211.6305015353122
00:16:18,203.20552147239263,197.88343558282207,211.64314928425358
00:16:19,203.29111338100103,197.9070480081716,211.67313585291114
00:16:20,203.3826530612245,197.99591836734695,211.69897959183675
00:16:21,203.41692150866461,198.0927624872579,211.7217125382263
00:16:22,203.449083503055,198.16089613034623,211.71486761710796
00:16:23,203.44964394710072,198.25635808748729,211.67853509664292
00:16:24,203.47256097560975,198.33638211382114,211.59959349593495
00:16:25,203.48324873096448,198.45888324873096,211.54517766497463
00:16:26,203.48377281947262,198.5314401622718,211.5496957403651
00:16:27,203.48429584599796,198.62310030395136,211.54913880445795
00:16:28,203.48785425101215,198.68016194331983,211.51315789473685
00:16:29,203.48837209302326,198.73003033367038,211.47320525783618
00:16:30,203.47070707070708,198.73636363636365,211.42424242424244
00:16:31,203.44803229061554,198.77295660948536,211.4167507568113
00:16:32,203.43245967741936,198.82258064516128,211.4304435483871
00:16:33,203.41792547834845,198.8479355488419,211.4370594159114
00:16:34,203.397384305835,198.85311871227364,211.42555331991952
00:16:35,203.3748743718593,198.88643216080402,211.39698492462313
00:16:36,203.38052208835342,198.929718875502,211.36144578313252
00:16:37,203.41925777331997,198.93981945837513,211.3380140421264
00:16:38,203.45591182364728,198.93987975951904,211.34569138276552
00:16:39,203.4954954954955,198.9079079079079,211.37137137137137
00:16:40,203.534,198.889,211.453
00:16:41,203.53146853146853,198.85914085914087,211.5204795204795
00:16:42,203.5748502994012,198.83333333333334,211.54790419161677
00:16:43,203.6211365902293,198.80458624127618,211.51246261216352
00:16:44,203.66235059760956,198.75498007968127,211.45517928286853
00:16:45,203.7094527363184,198.71641791044777,211.4049751243781
00:16:46,203.7554671968191,198.67196819085487,211.3817097415507
00:16:47,203.79940417080437,198.63555114200597,211.36544190665342
00:16:48,203.83234126984127,198.60714285714286,211.3501984126984
00:16:49,203.8731417244797,198.6025768087215,211.33894945490584
00:16:50,203.9118811881188,198.5881188118812,211.32277227722773
00:16:51,203.94460929772504,198.57467853610288,211.30662710187931
00:16:52,203.94466403162056,198.55434782608697,211.27173913043478
00:16:53,203.96150049358343,198.54096742349458,211.15498519249752
00:16:54,203.96153846153845,198.51183431952663,211.03846153846155
00:16:55,203.95763546798028,198.48177339901477,210.86009852216748
00:16:56,203.96456692913387,198.45177165354332,210.75885826771653
00:16:57,203.95771878072762,198.43756145526058,210.64306784660766
00:16:58,203.93516699410608,198.42239685658154,210.52750491159136
00:16:59,203.91462217860646,198.40235525024534,210.32090284592738
00:17:00,203.92450980392158,198.3735294117647,210.12745098039215
00:17:01,203.93046033300686,198.3476983349657,210.00587659157688
00:17:02,203.93052837573384,198.32681017612524,209.8003913894325
00:17:03,203.95992179863148,198.3069403714565,209.6080156402737
00:17:04,204.001953125,198.2783203125,209.419921875
00:17:05,204.05756097560976,198.26731707317074,209.21560975609756
00:17:06,204.09746588693957,198.23781676413256,209.01364522417154
00:17:07,204.14508276533593,198.222005842259,208.81206293706296
00:17:08,204.181906614786,198.204280155642,208.61086177927132
00:17:09,204.18561710398444,198.2031098153547,208.41004063963248
00:17:10,204.15922330097087,198.22135922330096,208.20959841129743
00:17:11,204.15227934044617,198.22211445198835,208.00953399171146
00:17:12,204.18410852713177,198.22674418604652,207.80984628259336
00:17:13,204.2139399806389,198.19941916747337,207.61053418991463
00:17:14,204.24274661508704,198.18085106382978,207.41159662387903
00:17:15,204.31014492753624,198.16908212560386,207.21303249890207
00:17:16,204.3783783783784,198.1747104247104,207.01484073359075
00:17:17,204.45805207328834,198.16200578592094,206.81702025072323
00:17:18,204.54335260115607,198.14932562620425,206.61956997722893
00:17:19,204.57459095283926,198.1174205967276,206.42248884416836
00:17:20,204.57788461538462,198.08461538461538,206.22577578671329
00:17:21,204.57732949087415,198.05475504322766,206.02942974412713
00:17:22,204.57581573896354,198.04030710172745,205.83344965974524
00:17:23,204.5790987535954,198.0162991371045,205.63783448095526
00:17:24,204.5565134099617,198.00383141762453,205.44258315917799
00:17:25,204.51866028708133,197.9751196172249,205.24769464984777
00:17:26,204.47418738049714,197.96845124282981,205.05316791239355
00:17:27,204.414517669532,197.97612225405922,204.8590019102197
00:17:28,204.3425572519084,197.98759541984734,204.66519561068702
00:17:29,204.26215443279312,197.97902764537656,204.47174798509403
00:17:30,204.16476190476192,197.97142857142856,204.278658008658
00:17:31,204.0732635585157,197.95337773549002,204.0859246604965
00:17:32,204.0380228136882,197.92490494296578,203.8935469236087
00:17:33,204.04463437796772,197.90693257359925,203.7015237848571
00:17:34,204.03889943074003,197.8965844402277,203.5098542349491
00:17:35,204.0218009478673,197.85023696682464,203.3185372684188
00:17:36,204.0,197.81723484848484,203.12757188360882
00:17:37,203.96310312204352,197.78240302743615,202.93695708265247
00:17:38,203.9196597353497,197.7249527410208,202.74669187145557
00:17:39,203.8611898016997,197.6600566572238,202.55677525967894
00:17:40,203.79056603773586,197.57830188679245,202.36720626072042
00:17:41,203.71159283694627,197.48350612629594,202.17798389169738
00:17:42,203.61581920903956,197.39359698681733,201.9891071734292
00:17:43,203.5258701787394,197.30667920978362,201.8005751304199
00:17:44,203.40413533834587,197.22932330827066,201.61238679084073
00:17:45,203.41596244131455,197.14084507042253,201.424541186513
00:17:46,203.4202626641651,197.06472795497186,201.237037352891
00:17:47,203.23242736644798,196.99062792877226,201.0498743290449
00:17:48,203.0421348314607,196.9185393258427,200.86305115764387
00:17:49,203.03274087932647,196.85594013096352,200.6765668849392
00:17:50,203.02056074766355,196.79719626168225,200.49042056074765
00:17:51,203.00840336134453,196.7357609710551,200.30461123843477
00:17:52,202.99253731343285,196.68563432835822,200.11913797489825
00:17:53,202.96924510717614,196.63560111835974,199.93399983055156
00:17:54,202.94227188081936,196.59124767225325,199.74919586930758
00:17:55,202.9125581395349,196.54511627906976,199.56472515856234
00:17:56,202.90799256505576,196.4972118959108,199.38058676917876
00:17:57,202.90343546889508,196.44011142061282,199.1967797754706
00:17:58,202.9313543599258,196.3821892393321,199.01330325518637
00:17:59,202.9870250231696,196.34939759036143,198.83015628949366
00:18:00,203.02592592592592,196.30833333333334,198.64733796296295
00:18:01,203.06660499537466,196.27474560592046,198.46484736355228
00:18:02,203.08687615526802,196.24121996303143,198.28268358259118
00:18:03,203.09141274238226,196.22622345337027,198.1008457147654
00:18:04,203.09225092250924,196.1771217712177,197.9193328581013
00:18:05,202.94562211981568,196.13640552995392,197.73814411395057
00:18:06,202.97421731123387,196.08195211786372,197.55727858697472
00:18:07,203.0588776448942,196.01471941122355,197.37673538513005
00:18:08,203.1378676470588,195.9577205882353,197.19651361965242
00:18:09,203.1864095500459,195.88429752066116,197.01661240504217
00:18:10,203.25412844036697,195.8091743119266,196.8370308590492
00:18:11,203.29605866177818,195.72960586617782,196.6577681026581
00:18:12,203.30586080586082,195.64102564102564,196.47882326007326
00:18:13,203.31015553522414,195.5672461116194,196.30019545870417
00:18:14,203.31170018281534,195.49360146252286,196.12188382915073
00:18:15,203.31598173515982,195.43013698630136,195.94388750518888
00:18:16,203.30383211678833,195.36496350364965,195.78649635036496
00:18:17,203.28714676390155,195.30720145852325,195.72561531449406
00:18:18,203.26138433515482,195.19854280510017,195.6648451730419
00:18:19,203.21292083712467,195.05186533212012,195.59417652411284
00:18:20,203.16636363636363,194.87454545454545,195.53727272727272
00:18:21,203.11534968210717,194.7402361489555,195.49954586739327
00:18:22,203.06442831215972,194.6234119782214,195.46188747731398
00:18:23,203.01359927470534,194.5312783318223,195.41885766092474
00:18:24,202.98097826086956,194.48007246376812,195.3695652173913
00:18:25,202.93665158371041,194.43167420814478,195.3022624434389
00:18:26,202.90777576853526,194.38155515370704,195.26672694394213
00:18:27,202.88979223125565,194.33785004516713,195.2375790424571
00:18:28,202.8691335740072,194.31407942238266,195.23104693140795
00:18:29,202.8458070333634,194.28854824165916,195.20559062218214
00:18:30,202.82162162162163,194.26936936936934,195.18018018018017
00:18:31,202.81638163816382,194.2403240324032,195.1224122412241
00:18:32,202.8111510791367,194.22032374100718,195.06744604316546
00:18:33,202.79065588499552,194.21383647798737,195.03953279424977
00:18:34,202.7666068222621,194.19838420107715,195.0116696588869
00:18:35,202.73363228699552,194.18026905829592,194.9201793721973
00:18:36,202.7921146953405,194.15681003584226,194.93189964157705
00:18:37,202.80304386750223,194.1477170993733,194.96598030438676
00:18:38,202.80769230769232,194.1484794275492,195.0
00:18:39,202.71224307417336,194.13226094727435,195.04468275245756
00:18:40,202.63660714285714,194.12321428571428,195.07857142857142
00:18:41,202.73416592328277,194.09812667261372,195.09812667261374
00:18:42,202.82085561497325,194.07575757575756,195.11764705882354
00:18:43,202.84238646482635,194.0516473731077,195.14247551202138
00:18:44,202.84697508896798,194.0124555160142,195.1797153024911
00:18:45,202.848,193.9831111111111,195.20177777777778
00:18:46,202.84547069271758,193.95381882770872,195.2220248667851
00:18:47,202.8500443655723,193.91836734693874,195.23247559893522
00:18:48,202.81737588652481,193.89184397163115,195.22783687943263
00:18:49,202.76350752878653,193.88042515500442,195.21700620017714
00:18:50,202.69203539823008,193.86637168141593,195.21150442477875
00:18:51,202.54022988505747,193.8452696728559,195.17948717948718
00:18:52,202.3613074204947,193.84628975265016,195.17226148409895
00:18:53,202.3442188879082,193.8720211827008,195.18534863195057
00:18:54,202.36596119929453,193.87654320987653,195.20194003527337
00:18:55,202.36740088105728,193.8502202643172,195.21409691629955
00:18:56,202.36355633802816,193.84859154929578,195.2262323943662
00:18:57,202.3702726473175,193.85224274406332,195.259454705365
00:18:58,202.43145869947276,193.83128295254832,195.27065026362038
00:18:59,202.459174714662,193.828797190518,195.28358208955223
00:19:00,202.55263157894737,193.8201754385965,195.33333333333334
00:19:01,202.64855390008765,193.79754601226995,195.3794916739702
00:19:02,202.65323992994746,193.77408056042032,195.41768826619966
00:19:03,202.6570428696413,193.76115485564304,195.44094488188978
00:19:04,202.66171328671328,193.74125874125875,195.4597902097902
00:19:05,202.6602620087336,193.71004366812227,195.50829694323144
00:19:06,202.6352530541012,193.67801047120417,195.608202443281
00:19:07,202.5998256320837,193.65475152571926,195.693112467306
00:19:08,202.56445993031357,193.62891986062718,195.77787456445992
00:19:09,202.49782419495213,193.61618798955612,195.86161879895562
00:19:10,202.4791304347826,193.61913043478262,195.94173913043477
00:19:11,202.50043440486533,193.63249348392702,196.01824500434404
00:19:12,202.54600694444446,193.61545138888889,196.09288194444446
00:19:13,202.58109280138768,193.601908065915,196.16478751084128
00:19:14,202.5797227036395,193.58232235701905,196.24090121317158
00:19:15,202.5982683982684,193.54718614718615,196.3108225108225
00:19:16,202.59342560553634,193.53719723183391,196.37975778546712
00:19:17,202.59636992221263,193.50129645635263,196.44338807260155
00:19:18,202.59153713298792,193.4810017271157,196.50086355785837
00:19:19,202.57290767903365,193.43917169974117,196.5539257981018
00:19:20,202.53793103448277,193.39137931034483,196.61120689655172
00:19:21,202.56416881998277,193.3557278208441,196.68647717484927
00:19:22,202.57401032702236,193.33734939759037,196.75473321858863
00:19:23,202.58039552880481,193.39896818572657,196.81169389509887
00:19:24,202.57474226804123,193.4742268041237,196.8556701030928
00:19:25,202.60858369098713,193.54678111587984,196.89356223175966
00:19:26,202.6106346483705,193.62178387650087,196.91509433962264
00:19:27,202.63838903170523,193.67523564695801,196.8757497857755
00:19:28,202.66181506849315,193.7568493150685,196.8373287671233
00:19:29,202.66723695466212,193.80325064157398,196.80752780153978
00:19:30,202.66923076923078,193.81623931623932,196.78205128205127
00:19:31,202.70111016225448,193.69598633646456,196.83859948761742
00:19:32,202.7329351535836,193.55972696245735,196.87627986348122
00:19:33,202.768115942029,193.39471440750214,196.8917306052856
00:19:34,202.8160136286201,193.22998296422486,196.90204429301534
00:19:35,202.84340425531914,193.06553191489363,196.89787234042552
00:19:36,202.86989795918367,192.90136054421768,196.87585034013605
00:19:37,202.88870008496176,192.7374681393373,196.83687340696687
00:19:38,202.95925297113752,192.57385398981324,196.7988115449915
00:19:39,202.98558100084819,192.41051738761664,196.76929601357082
00:19:40,203.07542372881355,192.24745762711865,196.7449152542373
00:19:41,203.16765453005928,192.08467400508044,196.72311600338696
00:19:42,203.17174280879865,191.922165820643,196.6912013536379
00:19:43,203.16483516483515,191.759932375317,196.66525781910397
00:19:44,203.1689189189189,191.59797297297297,196.63006756756758
00:19:45,203.15021097046414,191.45400843881856,196.6
00:19:46,203.11551433389545,191.3389544688027,196.58010118043845
00:19:47,203.07076663858467,191.24431339511372,196.5720303285594
00:19:48,203.02693602693603,191.16919191919192,196.57154882154882
00:19:49,202.95878889823382,191.1084945332212,196.5550883095038
00:19:50,202.90840336134454,191.06638655462186,196.51680672268907
00:19:51,202.84718723761546,191.0016792611251,196.47942905121747
00:19:52,202.80369127516778,190.9261744966443,196.4505033557047
00:19:53,202.78709136630343,190.8298407376362,196.4258172673931
00:19:54,202.78475711892798,190.7219430485762,196.40536013400336
00:19:55,202.76485355648535,190.62008368200836,196.35230125523012
00:19:56,202.72408026755852,190.5133779264214,196.29933110367892
00:19:57,202.68838763575604,190.4202172096909,196.23475355054302
00:19:58,202.63939899833056,190.32637729549248,196.1686143572621
00:19:59,202.60967472894077,190.24353628023354,196.12343619683068
00:20:00,202.61416666666668,190.19916666666666,196.09916666666666
00:20:01,202.60865945045796,190.1482098251457,196.09658617818485
00:20:02,202.62479201331115,190.08236272878537,196.09234608985025
00:20:03,202.63923524522028,190.0149625935162,196.08811305070657
00:20:04,202.71345514950167,189.9401993355482,196.08139534883722
00:20:05,202.73278008298755,189.87219917012447,196.0713692946058
00:20:06,202.73714759535656,189.79933665008292,196.0464344941957
00:20:07,202.66942833471415,189.73239436619718,196.02734051367025
00:20:08,202.5480132450331,189.6663907284768,196.03642384105962
00:20:09,202.38047973531843,189.60711331679073,196.03639371381306
00:20:10,202.3404958677686,189.5495867768595,196.02479338842974
00:20:11,202.345995045417,189.50041288191576,196.01238645747316
00:20:12,202.3506600660066,189.4546204620462,196.00412541254124
00:20:13,202.34707337180544,189.40643033800495,196.00577081615828
00:20:14,202.334431630972,189.3682042833608,196.01153212520592
00:20:15,202.3045267489712,189.33004115226336,196.02716049382715
00:20:16,202.30098684210526,189.296875,196.0378289473684
00:20:17,202.2859490550534,189.2621199671323,196.0353327855382
00:20:18,202.2816091954023,189.22577996715927,196.0361247947455
00:20:19,202.26333059885152,189.18129614438064,196.03609515996718
00:20:20,202.23032786885247,189.14344262295083,196.02540983606556
00:20:21,202.2047502047502,189.12612612612614,196.00819000819
00:20:22,202.19230769230768,189.10147299509,196.00081833060557
00:20:23,202.2363041700736,189.08830744071955,196.00327064595257
00:20:24,202.25898692810458,189.05065359477123,196.0049019607843
00:20:25,202.26367346938775,189.02775510204083,196.04326530612244
00:20:26,202.26345840130506,188.99021207177813,196.0872756933116
00:20:27,202.25346373268133,188.960065199674,196.12387938060309
00:20:28,202.2345276872964,188.91775244299674,196.15390879478826
00:20:29,202.1879576891782,188.86411716842963,196.18714401952806
00:20:30,202.17642276422765,188.81951219512194,196.22357723577235
00:20:31,202.18115353371243,188.76035743298132,196.25345247766043
00:20:32,202.18912337662337,188.76298701298703,196.2702922077922
00:20:33,202.20437956204378,188.7550689375507,196.28710462287106
00:20:34,202.21717990275528,188.74068071312803,196.30875202593194
00:20:35,202.2485829959514,188.7417004048583,196.3417004048583
00:20:36,202.28074433656957,188.74595469255664,196.36084142394822
00:20:37,202.3055780113177,188.72837510105094,196.37833468067907
00:20:38,202.31340872374798,188.72132471728594,196.38691437802908
00:20:39,202.317998385795,188.70540758676353,196.3817594834544
00:20:40,202.31129032258065,188.69274193548387,196.3709677419355
00:20:41,202.2747784045125,188.67767929089445,196.36502820306205
00:20:42,202.2342995169082,188.6537842190016,196.33494363929145
00:20:43,202.19308125502815,188.64440868865648,196.29847144006436
00:20:44,202.15916398713827,188.64228295819936,196.26527331189712
00:20:45,202.13493975903614,188.63694779116466,196.2417670682731
00:20:46,202.08908507223114,188.6195826645265,196.2223113964687
00:20:47,202.04330392943064,188.61267040898156,196.19246190858058
00:20:48,201.99358974358975,188.59695512820514,196.16666666666666
00:20:49,201.9503602882306,188.58446757405926,196.17293835068054
00:20:50,201.9184,188.5696,196.1792
00:20:51,201.8800959232614,188.54996003197442,196.1910471622702
00:20:52,201.86341853035142,188.52955271565494,196.20447284345047
00:20:53,201.82761372705508,188.51316839584996,196.20111731843576
00:20:54,201.79665071770336,188.49681020733652,196.21291866028707
00:20:55,201.75298804780877,188.49322709163346,196.23745019920318
00:20:56,201.718949044586,188.4888535031847,196.26910828025478
00:20:57,201.69053301511536,188.4805091487669,196.2983293556086
00:20:58,201.664546899841,188.46502384737678,196.30445151033388
00:20:59,201.64336775218428,188.45194598888006,196.31374106433677
00:21:00,201.61428571428573,188.44285714285715,196.31984126984128
00:21:01,201.59318001586044,188.44012688342585,196.3513084853291
00:21:02,201.59825673534073,188.4484944532488,196.40570522979397
00:21:03,201.5771971496437,188.46001583531276,196.45368171021377
00:21:04,201.5727848101266,188.45727848101265,196.4889240506329
00:21:05,201.55889328063242,188.44347826086957,196.51462450592885
00:21:06,201.5521327014218,188.45497630331752,196.5268562401264
00:21:07,201.53906866614048,188.44830307813734,196.52249408050514
00:21:08,201.52208201892745,188.4455835962145,196.50867507886434
00:21:09,201.50512214342,188.4428684003152,196.49014972419226
00:21:10,201.48425196850394,188.44330708661417,196.48661417322833
00:21:11,201.4697088906373,188.44059795436664,196.49173878835563
00:21:12,201.4488993710692,188.43789308176102,196.49449685534591
00:21:13,201.41948153967007,188.43047918303222,196.483896307934
00:21:14,201.39246467817895,188.42778649921507,196.46624803767662
00:21:15,201.40392156862745,188.4250980392157,196.45490196078433
00:21:16,201.41927899686522,188.42241379310346,196.43260188087774
00:21:17,201.4463586530932,188.40407204385278,196.40093970242756
00:21:18,201.4866979655712,188.3849765258216,196.37480438184664
00:21:19,201.49491790461298,188.3862392494136,196.34636434714622
00:21:20,201.5109375,188.38671875,196.31796875
00:21:21,201.5206869633099,188.3879781420765,196.29742388758783
00:21:22,201.55226209048362,188.38533541341653,196.2792511700468
00:21:23,201.564302416212,188.38191738113795,196.27981293842558
00:21:24,201.56931464174454,188.38317757009347,196.28193146417445
00:21:25,201.57821011673153,188.37587548638132,196.28793774319067
00:21:26,201.58786936236393,188.36858475894246,196.2768273716952
00:21:27,201.5990675990676,188.36674436674437,196.26029526029527
00:21:28,201.60403726708074,188.36801242236024,196.25465838509317
00:21:29,201.59193173002328,188.36074476338246,196.2467028704422
00:21:30,201.57441860465116,188.34496124031008,196.2124031007752
00:21:31,201.5422153369481,188.33772269558483,196.17738187451587
00:21:32,201.4876160990712,188.33668730650155,196.17724458204336
00:21:33,201.36813611755608,188.3139984532096,196.19489559164734
00:21:34,201.21251931993817,188.29057187017003,196.2148377125193
00:21:35,201.16216216216216,188.27799227799227,196.23011583011584
00:21:36,201.17206790123456,188.27083333333334,196.23302469135803
00:21:37,201.18195836545874,188.26599845797995,196.23053199691597
00:21:38,201.193374422188,188.25885978428352,196.21571648690292
00:21:39,201.19091608929946,188.24326404926867,196.20092378752886
00:21:40,201.17923076923077,188.24,196.19615384615383
00:21:41,201.16756341275942,188.23520368946964,196.18985395849347
00:21:42,201.1505376344086,188.21658986175115,196.1889400921659
00:21:43,201.11895625479661,188.19186492709133,196.18495778971604
00:21:44,201.06518404907976,188.16717791411043,196.18251533742333
00:21:45,200.95785440613028,188.1463601532567,196.17471264367816
00:21:46,200.83996937212865,188.12174578866768,196.17228177641653
00:21:47,200.70390206579955,188.09334353481256,196.1698546289212
00:21:48,200.6269113149847,188.0665137614679,196.17584097859327
00:21:49,200.55080213903744,188.04507257448435,196.18411000763942
00:21:50,200.46641221374045,188.00992366412214,196.1916030534351
00:21:51,200.38749046529367,187.98093058733792,196.17848970251717
00:21:52,200.2903963414634,187.9420731707317,196.1455792682927
00:21:53,200.1843107387662,187.8994668697639,196.1111957349581
00:21:54,200.03196347031962,187.85616438356163,196.08447488584474
00:21:55,199.87984790874523,187.81140684410647,196.06235741444866
00:21:56,199.72796352583586,187.75455927051672,196.04407294832828
00:21:57,199.57630979498862,187.69779802581624,196.0113895216401
00:21:58,199.4248861911988,187.6403641881639,195.96358118361152
00:21:59,199.27369219105384,187.59363153904474,195.91357088703563
00:22:00,199.16666666666666,187.53560606060606,195.86363636363637
00:22:01,199.1332323996972,187.47615442846327,195.80923542770628
00:22:02,199.1127080181543,187.41301059001512,195.77080181543116
00:22:03,199.0907029478458,187.36885865457293,195.74527588813302
00:22:04,199.04984894259817,187.31117824773415,195.72432024169186
00:22:05,199.01735849056604,187.2611320754717,195.7056603773585
00:22:06,198.99622926093514,187.2390648567119,195.66742081447964
00:22:07,198.97814619442352,187.21929163526752,195.6201959306707
00:22:08,198.92996987951807,187.18147590361446,195.5609939759036
00:22:09,198.8502633559067,187.13769751693002,195.4936042136945
00:22:10,198.7563909774436,187.09172932330827,195.45413533834588
00:22:11,198.65289256198346,187.06836964688205,195.4327573253193
00:22:12,198.50375375375376,187.04504504504504,195.4099099099099
00:22:13,198.3548387096774,187.0180045011253,195.3900975243811
00:22:14,198.20614692653672,186.99250374812593,195.35232383808096
00:22:15,198.05767790262172,186.97228464419476,195.29812734082398
00:22:16,197.90943113772454,186.93937125748502,195.2312874251497
00:22:17,197.76140613313387,186.91323859386688,195.1488406881077
00:22:18,197.61360239162929,186.8796711509716,195.06502242152467
00:22:19,197.46601941747574,186.8521284540702,194.97908887229275
